X Gaze Data, Y Gaze Data, Time 
37,13,866579495
39,12,866579506
40,11,866579518
39,10,866579529
40,10,866579539
41,10,866579565
38,13,866579572
38,13,866579583
37,12,866579596
40,15,866579606
42,18,866579616
44,19,866579628
42,16,866579641
41,16,866579650
42,14,866579662
43,14,866579672
43,12,866579688
44,10,866579695
44,9,866579706
43,7,866579719
43,7,866579728
44,8,866579739
42,9,866579751
41,11,866579762
23,27,866579772
24,27,866579797
10,36,866579806
9,36,866579816
5,39,866579830
5,37,866579839
4,36,866579850
3,34,866579877
1,34,866579883
0,34,866579909
0,35,866579910
0,35,866579916
2,38,866579928
4,38,866579940
104,30,866579950
61,36,866579961
56,37,866579986
418,59,866580038
444,60,866580062
437,43,866580072
477,49,866580082
484,39,866580095
486,36,866580109
488,34,866580115
485,41,866580128
486,39,866580139
487,37,866580149
487,37,866580161
487,36,866580187
488,37,866580195
488,37,866580205
488,38,866580218
488,39,866580228
488,40,866580239
489,42,866580250
489,46,866580261
489,50,866580272
490,51,866580297
489,54,866580305
518,58,866580316
546,61,866580329
627,74,866580339
638,76,866580349
655,77,866580376
666,77,866580383
668,77,866580395
668,78,866580407
669,77,866580415
671,76,866580428
671,79,866580439
671,79,866580449
671,78,866580461
672,73,866580486
671,73,866580494
670,74,866580505
669,74,866580518
668,74,866580528
666,72,866580539
667,71,866580550
666,71,866580561
664,69,866580572
664,69,866580596
663,65,866580605
663,65,866580615
663,65,866580644
653,64,866580649
640,66,866580675
630,75,866580682
627,73,866580694
621,68,866580706
620,68,866580715
618,68,866580727
618,72,866580753
616,73,866580761
615,73,866580772
616,73,866580784
621,77,866580794
619,77,866580805
619,77,866580815
620,77,866580827
622,75,866580838
622,75,866580848
624,74,866580862
623,74,866580871
623,74,866580882
623,75,866580908
627,74,866580915
656,56,866580928
657,56,866580939
657,56,866580949
661,58,866580961
663,58,866580986
665,54,866580994
667,52,866581005
667,52,866581018
667,51,866581027
668,50,866581038
668,50,866581049
668,50,866581060
667,49,866581072
667,49,866581096
667,49,866581105
667,49,866581115
665,52,866581127
665,53,866581143
663,53,866581148
649,60,866581161
641,63,866581173
640,63,866581181
635,66,866581194
634,67,866581205
634,67,866581219
636,72,866581227
635,72,866581238
636,72,866581250
637,79,866581260
637,79,866581271
637,79,866581296
635,76,866581305
635,75,866581315
632,75,866581341
634,75,866581348
656,80,866581361
651,78,866581372
750,74,866581381
817,70,866581394
1042,59,866581403
1257,45,866581419
1396,199,866582157
1396,199,866582168
1416,171,866582182
1427,153,866582191
1433,145,866582202
1434,159,866582214
1434,155,866582224
1434,156,866582236
1435,153,866582262
1444,138,866582269
1444,139,866582280
1500,132,866582293
1478,139,866582303
1579,140,866582313
1583,140,866582325
1587,139,866582336
1602,141,866582347
1604,142,866582373
1589,141,866582380
1608,146,866582391
1611,149,866582403
1611,150,866582413
1611,151,866582424
1608,151,866582436
1604,150,866582450
1603,150,866582458
1604,150,866582469
1606,150,866582481
1602,144,866582491
1594,131,866582503
1586,120,866582528
1582,114,866582536
1582,113,866582546
1581,112,866582559
1581,107,866582569
1581,107,866582580
1581,105,866582591
1581,104,866582603
1581,103,866582613
1581,102,866582637
1579,99,866582647
1578,97,866582657
1578,96,866582669
1578,97,866582685
1578,96,866582691
1576,96,866582717
1575,94,866582724
1575,94,866582736
1574,95,866582749
1574,96,866582757
1574,96,866582769
1577,99,866582781
1578,99,866582790
1578,99,866582802
1579,100,866582828
1578,100,866582836
1576,101,866582846
1575,102,866582859
1574,105,866582869
1574,105,866582880
1576,105,866582906
1581,103,866582912
1698,74,866582937
1735,174,866582979
1738,173,866582991
1742,186,866583002
1742,160,866583015
1746,186,866583023
1744,174,866583035
1740,166,866583047
1739,161,866583057
1730,161,866583069
1728,161,866583095
1723,162,866583102
1720,164,866583112
1719,165,866583126
1718,165,866583135
1718,165,866583146
1717,166,866583171
1716,166,866583179
1709,166,866583190
1681,163,866583202
1678,162,866583218
1679,161,866583224
1678,159,866583249
1676,157,866583257
1676,157,866583268
1674,155,866583280
1675,156,866583290
1671,157,866583302
1670,157,866583326
1670,156,866583335
1671,157,866583346
1672,158,866583358
1673,159,866583368
1675,160,866583379
1676,161,866583390
1680,162,866583404
1668,160,866583412
1668,160,866583423
1669,162,866583436
1668,162,866583451
1668,161,866583457
1670,161,866583469
1671,160,866583483
1672,159,866583490
1671,158,866583502
1671,156,866583513
1671,156,866583523
1671,155,866583535
1678,155,866583545
1685,152,866583561
1686,152,866583568
1685,149,866583579
1685,149,866583593
1684,147,866583602
1685,146,866583612
1685,145,866583623
1686,146,866583639
1684,144,866583645
1684,145,866583670
1686,147,866583679
1687,151,866583690
1686,150,866583715
1688,151,866583723
1688,149,866583735
1687,144,866583746
1685,143,866583756
1677,140,866583768
1676,136,866583793
1682,137,866583802
1685,137,866583812
1685,137,866583824
1685,138,866583835
1691,139,866583846
1691,139,866583871
1694,142,866583878
1694,143,866583890
1690,139,866583916
1632,128,866583923
1599,125,866583935
1592,125,866583947
1588,125,866583956
1578,124,866583968
1571,122,866583979
1568,121,866583990
1566,117,866584001
1567,120,866584012
1566,119,866584025
1566,118,866584035
1567,118,866584045
1567,118,866584056
1569,118,866584068
1570,117,866584079
1571,116,866584103
1572,115,866584112
1572,115,866584123
1572,115,866584150
1570,115,866584156
1569,115,866584182
1571,115,866584189
1572,116,866584200
1599,168,866584268
1604,258,866584279
1603,267,866584291
1600,273,866584301
1597,232,866584312
1597,220,866584322
1600,212,866584337
1601,210,866584345
1602,208,866584356
1598,194,866584368
1599,198,866584378
1599,197,866584389
1603,202,866584417
1609,196,866584423
1618,192,866584435
1616,193,866584449
1622,200,866584456
1624,201,866584468
1636,208,866584480
1637,208,866584489
1641,211,866584501
1643,213,866584526
1649,219,866584535
1647,219,866584545
1649,219,866584558
1652,217,866584568
1651,218,866584578
1652,215,866584589
1654,216,866584605
1654,215,866584612
1479,315,866584636
1173,499,866584645
1135,534,866584656
918,750,866584668
899,769,866584679
882,785,866584689
887,781,866584701
802,870,866584714
751,922,866584722
753,918,866584734
749,922,866584745
737,937,866584755
738,935,866584768
737,935,866584793
740,936,866584801
740,937,866584811
740,937,866584825
739,938,866584834
736,942,866584845
737,947,866584856
750,969,866584868
762,992,866584878
766,999,866584903
778,1020,866584912
781,1026,866584922
797,1036,866584949
805,1041,866584955
805,1046,866584968
805,1044,866584981
806,1044,866584989
805,1044,866585001
804,1043,866585012
803,1043,866585022
804,1043,866585034
799,1043,866585058
672,1044,866585059
682,1044,866585067
654,1045,866585078
637,1047,866585089
619,1048,866585101
601,1049,866585111
588,1049,866585137
569,1050,866585145
566,1051,866585155
564,1052,866585167
562,1053,866585183
562,1053,866585188
561,1055,866585201
560,1056,866585214
560,1057,866585222
561,1057,866585234
562,1058,866585245
560,1057,866585255
560,1058,866585267
560,1059,866585292
560,1059,866585300
559,1059,866585311
556,1059,866585323
556,1059,866585334
557,1059,866585345
556,1059,866585370
556,1061,866585378
558,1062,866585388
558,1062,866585402
562,1060,866585411
561,1060,866585422
561,1060,866585449
561,1059,866585455
560,1060,866585467
560,1060,866585481
560,1059,866585488
561,1059,866585501
562,1059,866585511
563,1059,866585522
562,1060,866585534
561,1060,866585544
562,1061,866585558
561,1061,866585567
562,1061,866585578
562,1063,866585589
562,1064,866585600
562,1064,866585611
563,1064,866585635
566,1066,866585644
568,1069,866585655
569,1071,866585681
570,1068,866585688
571,1067,866585700
572,1067,866585712
572,1067,866585720
570,1069,866585732
538,1128,866585881
582,1114,866585888
588,1094,866585900
590,1091,866585913
593,1087,866585921
595,1084,866585934
595,1084,866585945
594,1084,866585953
591,1087,866585965
559,1081,866586066
590,1153,866586077
590,1153,866586087
609,1110,866586100
623,1078,866586111
623,1076,866586121
630,1079,866586148
636,1087,866586153
758,1133,866586233
754,1117,866586258
733,1093,866586266
718,1072,866586277
713,1065,866586288
714,1066,866586300
714,1065,866586311
714,1064,866586321
712,1062,866586334
711,1061,866586344
710,1061,866586354
709,1061,866586381
708,1063,866586387
708,1062,866586400
708,1062,866586413
708,1061,866586421
707,1059,866586433
707,1059,866586460
609,863,866586467
347,409,866586477
305,335,866586491
251,248,866586500
233,219,866586510
217,194,866586523
214,191,866586533
208,185,866586544
170,122,866586555
172,120,866586570
161,107,866586577
158,102,866586587
160,104,866586601
159,99,866586610
158,97,866586621
157,94,866586649
156,92,866586654
154,90,866586666
150,87,866586680
134,78,866586688
131,76,866586699
126,73,866586712
123,70,866586721
105,63,866586733
99,60,866586758
84,52,866586766
87,53,866586777
81,51,866586789
82,51,866586800
84,50,866586810
85,50,866586835
84,52,866586843
84,52,866586854
84,53,866586881
85,52,866586887
84,51,866586899
84,52,866586913
83,52,866586921
80,51,866586933
78,50,866586945
78,50,866586954
77,49,866586966
78,49,866586977
76,49,866586987
76,49,866587000
76,50,866587010
77,51,866587024
77,51,866587033
77,51,866587043
78,51,866587054
79,50,866587066
81,50,866587076
81,51,866587102
83,47,866587110
83,45,866587120
83,46,866587148
68,39,866587154
30,27,866587166
28,27,866587179
27,28,866587188
26,29,866587199
25,29,866587211
24,29,866587220
25,31,866587232
24,32,866587258
22,32,866587266
19,32,866587276
18,32,866587288
19,32,866587299
18,31,866587310
17,30,866587335
16,30,866587343
15,31,866587353
11,34,866587381
7,33,866587387
6,32,866587399
4,32,866587412
2,34,866587420
0,37,866587432
-4,39,866587443
-8,39,866587459
-10,40,866587466
-14,41,866587477
-18,43,866587490
-18,44,866587499
-19,44,866587510
-22,43,866587522
-24,43,866587532
-28,45,866587543
-30,46,866587568
-34,46,866587576
76,131,866587586
28,95,866587599
57,118,866587609
389,364,866587619
538,456,866587646
692,272,866587653
699,207,866587666
700,169,866587677
731,146,866587687
724,121,866587699
721,111,866587724
716,85,866587732
717,86,866587743
717,86,866587755
717,87,866587766
718,87,866587776
721,87,866587801
723,88,866587810
718,89,866587820
714,88,866587832
698,89,866587843
695,90,866587853
686,90,866587880
668,91,866587887
644,93,866587899
642,93,866587911
642,93,866587920
641,92,866587932
641,92,866587956
638,92,866587966
630,89,866587976
628,88,866587987
619,82,866587999
615,81,866588009
614,81,866588020
614,82,866588034
610,82,866588043
606,82,866588053
599,81,866588080
601,81,866588086
595,82,866588099
591,84,866588111
585,89,866588120
571,96,866588132
573,94,866588157
563,99,866588165
560,101,866588176
560,101,866588188
558,102,866588199
555,103,866588209
554,103,866588235
552,104,866588242
552,104,866588253
551,104,866588265
551,104,866588281
550,105,866588286
543,111,866588313
541,113,866588320
540,112,866588332
538,109,866588344
538,109,866588353
537,107,866588365
536,107,866588376
536,107,866588391
536,108,866588399
536,106,866588409
535,106,866588422
534,106,866588432
533,105,866588443
533,105,866588468
534,103,866588475
534,103,866588486
533,103,866588499
533,103,866588509
531,102,866588520
530,99,866588546
529,104,866588547
529,104,866588553
529,105,866588565
528,105,866588579
526,101,866588586
528,100,866588598
529,100,866588609
529,101,866588620
529,102,866588632
529,103,866588642
529,102,866588655
529,102,866588665
529,101,866588675
554,101,866588701
609,99,866588708
1065,48,866588731
581,1151,866591282
581,1151,866591291
546,1136,866591303
499,1097,866591329
505,1099,866591337
498,1093,866591348
495,1091,866591361
493,1090,866591371
492,1089,866591381
490,1087,866591393
490,1087,866591403
486,1086,866591473
461,1087,866591481
466,1086,866591491
476,1084,866591504
479,1076,866591519
478,1076,866591524
479,1077,866591537
479,1079,866591551
479,1080,866591558
480,1079,866591570
484,1077,866591583
489,1077,866591591
493,1077,866591603
517,1074,866591636
538,1062,866591647
539,1062,866591661
544,1061,866591671
557,1063,866591681
559,1063,866591706
565,1064,866591715
566,1065,866591725
566,1064,866591751
564,1062,866591758
565,1064,866591770
564,1064,866591783
564,1064,866591791
563,1063,866591804
562,1063,866591815
561,1063,866591824
561,1061,866591837
559,1065,866591863
558,1067,866591870
558,1066,866591881
557,1066,866591895
557,1066,866591903
557,1065,866591914
556,1065,866591925
553,1062,866591937
553,1062,866591948
554,1062,866591957
555,1062,866591970
555,1063,866591981
555,1064,866591991
555,1064,866592017
554,1063,866592024
554,1063,866592037
555,1062,866592048
556,1061,866592064
557,1060,866592070
562,1060,866592095
564,1060,866592103
561,1066,866592114
561,1066,866592126
559,1069,866592137
560,1070,866592148
562,1069,866592174
567,1067,866592181
566,1067,866592191
566,1068,866592204
566,1066,866592214
566,1065,866592224
567,1063,866592252
566,1061,866592258
566,1060,866592270
566,1059,866592284
566,1059,866592291
566,1059,866592303
568,1061,866592316
568,1062,866592325
569,1062,866592337
573,1059,866592363
573,1053,866592370
572,1054,866592381
571,1054,866592393
570,1055,866592403
569,1054,866592414
568,1054,866592439
571,1055,866592447
571,1056,866592457
569,1054,866592470
570,1055,866592479
586,1141,866592490
547,1125,866592593
543,1095,866592603
548,1089,866592614
545,1081,866592625
547,1062,866592636
548,1061,866592647
548,1060,866592672
553,1065,866592680
554,1065,866592691
556,1068,866592704
554,1067,866592714
558,1066,866592724
561,1065,866592751
565,1063,866592757
565,1063,866592769
566,1062,866592782
558,1063,866592791
538,1071,866592803
533,1067,866592828
527,1066,866592836
527,1067,866592847
528,1068,866592858
528,1069,866592870
528,1072,866592882
528,1072,866592891
529,1071,866592905
530,1070,866592913
531,1070,866592924
531,1070,866592952
529,1069,866592957
525,1070,866592984
522,1069,866592990
514,1070,866593101
524,1067,866593113
524,1067,866593124
527,1068,866593136
534,1068,866593146
532,1068,866593157
540,1069,866593171
556,1074,866593180
557,1074,866593190
560,1073,866593218
566,1074,866593223
568,1075,866593236
568,1075,866593249
568,1075,866593257
571,1076,866593269
571,1075,866593281
570,1075,866593290
567,1074,866593303
564,1074,866593314
564,1074,866593327
563,1074,866593336
563,1075,866593347
563,1076,866593359
563,1077,866593369
562,1076,866593380
562,1076,866593391
562,1076,866593403
562,1076,866593413
561,1076,866593438
558,1074,866593447
558,1074,866593456
558,1074,866593469
560,1075,866593480
561,1075,866593490
561,1077,866593503
562,1077,866593516
557,1052,866593523
545,1006,866593536
535,982,866593548
533,978,866593556
528,968,866593569
523,964,866593594
518,967,866593603
518,968,866593613
518,969,866593626
518,971,866593636
517,972,866593646
517,972,866593657
517,971,866593669
516,970,866593680
516,969,866593703
517,966,866593713
517,966,866593723
517,964,866593750
516,961,866593756
516,959,866593769
517,960,866593781
517,961,866593790
517,965,866593802
518,972,866593813
517,970,866593827
514,965,866593836
513,965,866593846
513,965,866593858
514,965,866593869
510,965,866593879
510,965,866593890
510,967,866593902
507,965,866593913
507,965,866593923
504,966,866593935
505,965,866593951
505,965,866593957
506,965,866593969
505,964,866593981
505,964,866593989
505,963,866594002
505,963,866594027
559,914,866594035
711,648,866594046
770,547,866594058
824,437,866594069
844,389,866594079
859,357,866594103
856,353,866594112
859,344,866594122
859,343,866594150
861,334,866594156
862,331,866594169
863,327,866594182
863,326,866594189
864,327,866594202
863,328,866594213
863,328,866594223
865,327,866594235
865,331,866594260
864,331,866594268
864,331,866594279
864,331,866594292
864,331,866594302
864,331,866594312
865,331,866594324
868,331,866594335
871,326,866594346
871,325,866594370
873,324,866594379
873,324,866594389
872,323,866594416
870,326,866594422
869,326,866594435
869,326,866594447
869,326,866594456
867,325,866594468
865,323,866594495
850,276,866594502
849,274,866594526
844,265,866594535
843,265,866594546
842,265,866594558
836,267,866594568
834,266,866594579
834,266,866594589
833,267,866594602
833,266,866594612
833,266,866594636
834,266,866594645
834,265,866594655
836,265,866594682
832,277,866594689
834,275,866594701
838,272,866594713
840,272,866594722
847,275,866594735
851,275,866594759
851,274,866594768
855,273,866594779
855,273,866594791
855,273,866594802
852,273,866594812
852,273,866594823
853,273,866594835
852,269,866594845
852,269,866594869
850,270,866594878
850,270,866594889
851,271,866594916
853,272,866594922
853,272,866594935
854,274,866594947
854,274,866594956
855,275,866594968
855,275,866594994
855,277,866595001
854,278,866595012
854,278,866595025
854,277,866595035
852,277,866595045
852,277,866595057
852,278,866595068
852,281,866595079
852,281,866595089
852,281,866595101
851,282,866595112
851,281,866595137
849,283,866595145
849,284,866595155
848,285,866595168
848,284,866595178
848,284,866595188
848,284,866595201
849,283,866595215
849,284,866595222
849,283,866595234
850,280,866595246
850,279,866595255
850,279,866595268
851,281,866595292
851,282,866595301
851,284,866595312
849,283,866595324
849,283,866595335
849,285,866595345
849,287,866595371
847,287,866595378
848,286,866595388
849,286,866595402
850,286,866595412
850,287,866595422
852,286,866595449
851,288,866595456
850,286,866595468
851,288,866595479
851,301,866595488
851,319,866595501
850,320,866595527
845,323,866595534
843,324,866595559
845,322,866595568
847,322,866595578
847,322,866595590
847,323,866595601
847,324,866595612
847,324,866595636
848,323,866595645
848,323,866595655
847,325,866595682
841,327,866595689
841,326,866595701
840,326,866595713
842,325,866595721
843,325,866595734
843,325,866595745
843,325,866595755
844,327,866595768
845,328,866595778
844,325,866595791
846,326,866595801
845,322,866595812
845,317,866595823
844,302,866595834
846,295,866595845
846,293,866595869
850,284,866595878
851,284,866595889
851,281,866595901
851,282,866595915
850,282,866595922
849,283,866595934
850,284,866595947
850,284,866595955
850,283,866595967
850,283,866595978
850,283,866595988
850,283,866596001
850,283,866596026
850,283,866596034
848,288,866596044
848,288,866596058
848,288,866596067
849,288,866596078
851,289,866596090
851,289,866596101
851,289,866596111
852,287,866596138
852,288,866596145
853,289,866596169
853,288,866596178
853,290,866596188
853,291,866596215
853,293,866596222
853,294,866596234
852,295,866596245
852,295,866596255
851,295,866596267
851,293,866596278
850,291,866596291
849,291,866596301
849,292,866596311
848,292,866596322
846,292,866596334
843,295,866596344
843,295,866596370
841,297,866596378
840,297,866596388
840,297,866596401
840,298,866596411
840,297,866596422
839,298,866596449
839,296,866596455
839,296,866596467
837,296,866596480
837,296,866596488
837,296,866596500
837,296,866596511
835,295,866596521
835,295,866596534
835,295,866596544
846,296,866596557
863,297,866596567
866,296,866596578
867,296,866596589
872,293,866596600
875,295,866596611
876,296,866596622
875,297,866596636
874,297,866596644
875,300,866596655
874,301,866596682
873,301,866596688
874,302,866596700
877,302,866596712
893,303,866596721
924,305,866596733
975,306,866596759
1043,305,866596767
1058,306,866596778
1076,306,866596791
1099,308,866596800
1093,308,866596811
1128,308,866596822
1129,308,866596834
1130,310,866596844
1130,310,866596868
1130,314,866596877
1130,314,866596888
1131,317,866596916
1130,319,866596921
1130,320,866596948
1129,320,866596955
1129,321,866596967
1128,321,866596979
1128,322,866596988
1128,323,866597000
1128,323,866597025
1122,323,866597033
1120,322,866597044
1119,321,866597056
1117,321,866597067
1114,321,866597077
1113,321,866597102
1110,320,866597110
1108,320,866597121
1104,318,866597134
1101,318,866597144
1097,317,866597154
1090,316,866597181
1074,315,866597188
1073,315,866597200
1068,313,866597212
1066,312,866597221
1066,312,866597233
1058,314,866597244
1056,314,866597254
1057,313,866597267
1042,315,866597291
1039,316,866597300
1038,316,866597310
1036,317,866597321
1036,316,866597333
1023,317,866597343
1021,316,866597354
1015,314,866597368
1013,313,866597377
1011,313,866597388
1009,312,866597415
1006,314,866597421
1004,314,866597433
998,314,866597447
996,315,866597454
994,314,866597466
991,309,866597478
990,309,866597488
990,309,866597500
989,310,866597510
988,310,866597524
987,308,866597533
984,307,866597543
982,307,866597555
982,308,866597566
982,310,866597577
982,312,866597602
983,319,866597609
975,422,866597620
973,455,866597632
963,656,866597642
956,792,866597653
952,877,866597665
981,536,866597678
983,517,866597687
985,473,866597700
989,425,866597710
989,412,866597725
991,394,866597733
992,379,866597743
993,363,866597756
993,336,866597766
993,335,866597777
993,334,866597803
997,333,866597810
1120,439,866597821
1299,594,866597834
1374,686,866597843
1391,706,866597854
1406,727,866597881
1439,769,866597887
1516,871,866597899
1576,948,866597912
1590,976,866597920
1589,984,866597933
1588,982,866597943
1588,984,866597954
1587,983,866597966
1586,983,866597977
1584,985,866597991
1584,985,866597999
1588,985,866598010
1603,992,866598022
1603,993,866598033
1624,1000,866598043
1633,1003,866598068
1647,1010,866598077
1654,1012,866598087
1678,1022,866598099
1677,1023,866598110
1679,1024,866598120
1677,1026,866598146
1677,1026,866598154
1674,1027,866598166
1675,1026,866598177
1672,1025,866598187
1673,1025,866598199
1671,1026,866598224
1643,1020,866598232
1641,1019,866598243
1640,1019,866598256
1636,1019,866598266
1624,1015,866598277
1623,1015,866598288
1623,1015,866598299
1624,1017,866598310
1622,1017,866598335
1622,1014,866598343
1623,1013,866598354
1620,1010,866598366
1621,1010,866598376
1621,1010,866598387
1623,1010,866598399
1622,1010,866598412
1622,1010,866598420
1621,1009,866598433
1620,1009,866598458
1623,1012,866598466
1622,1011,866598476
1596,982,866598490
1452,820,866598499
1375,744,866598510
1321,690,866598521
1224,600,866598533
1201,580,866598543
1179,560,866598553
1147,531,866598567
1084,474,866598576
917,319,866598587
940,327,866598614
900,312,866598620
898,308,866598632
900,308,866598646
900,308,866598653
900,308,866598666
896,310,866598678
896,310,866598687
895,310,866598699
893,308,866598724
892,306,866598732
887,302,866598743
885,300,866598755
880,299,866598766
879,297,866598776
879,297,866598787
878,297,866598802
879,298,866598809
881,298,866598820
888,299,866598833
900,297,866598843
901,297,866598853
905,296,866598880
905,296,866598886
906,295,866598899
905,295,866598911
905,295,866598920
904,296,866598932
902,297,866598958
899,297,866598965
897,296,866598976
896,296,866598988
895,297,866598998
895,298,866599009
895,299,866599020
895,299,866599036
895,301,866599042
894,301,866599053
895,302,866599067
895,302,866599076
895,303,866599086
894,301,866599099
894,301,866599114
895,300,866599120
894,299,866599132
892,296,866599146
891,295,866599153
891,295,866599165
891,295,866599177
891,295,866599186
891,295,866599199
895,295,866599223
894,296,866599232
893,303,866599242
893,307,866599254
894,305,866599265
897,303,866599276
899,303,866599301
909,302,866599309
915,302,866599319
920,301,866599332
927,300,866599342
929,300,866599353
928,300,866599365
928,299,866599379
928,298,866599386
930,290,866599399
931,290,866599411
931,291,866599420
932,292,866599432
933,291,866599442
933,291,866599458
933,294,866599465
932,295,866599476
932,295,866599488
932,295,866599498
933,295,866599509
933,295,866599534
931,295,866599542
930,294,866599553
930,293,866599566
933,290,866599576
933,289,866599586
935,290,866599613
935,289,866599619
935,289,866599632
936,290,866599644
938,295,866599652
940,299,866599665
941,301,866599690
938,300,866599698
937,301,866599709
936,301,866599721
937,300,866599731
939,298,866599742
938,298,866599767
940,298,866599775
940,298,866599786
940,297,866599814
939,294,866599819
939,291,866599845
940,291,866599852
940,291,866599865
940,291,866599877
940,291,866599886
941,291,866599898
942,291,866599909
941,290,866599925
941,289,866599931
941,289,866599942
941,288,866599955
941,288,866599965
941,288,866599975
941,288,866599986
942,288,866599998
942,287,866600008
942,288,866600033
941,288,866600042
941,287,866600052
941,287,866600080
937,289,866600086
935,290,866600098
937,286,866600112
937,284,866600128
939,284,866600131
939,284,866600142
939,284,866600152
941,283,866600164
941,283,866600189
942,286,866600198
942,291,866600208
942,290,866600219
943,290,866600231
943,292,866600242
943,293,866600252
944,297,866600280
945,301,866600285
945,299,866600298
945,298,866600311
945,298,866600319
940,299,866600331
941,298,866600342
941,299,866600352
941,299,866600365
943,299,866600389
945,298,866600398
950,297,866600408
951,297,866600420
952,297,866600431
953,297,866600442
954,298,866600452
953,298,866600464
955,297,866600475
955,297,866600486
955,297,866600499
955,296,866600508
955,296,866600519
953,295,866600546
968,321,866600551
975,337,866600563
972,331,866600577
991,413,866600584
1016,508,866600596
1060,617,866600608
1066,592,866600619
1080,643,866600630
1042,511,866600655
1014,408,866600664
1028,447,866600675
1024,429,866600686
1019,399,866600698
1003,326,866600708
993,282,866600734
989,284,866600741
990,281,866600752
989,282,866600765
985,283,866600774
985,282,866600785
984,282,866600812
983,283,866600813
982,283,866600819
981,283,866600831
980,283,866600842
979,285,866600852
976,286,866600864
972,293,866600889
967,297,866600898
962,299,866600908
961,300,866600921
956,304,866600931
957,303,866600941
957,303,866600967
953,301,866600974
952,301,866600985
952,299,866600999
952,298,866601008
952,298,866601018
952,298,866601045
952,298,866601052
952,298,866601064
953,298,866601076
953,299,866601085
953,299,866601097
954,300,866601123
954,301,866601131
954,300,866601141
954,300,866601153
954,300,866601164
954,302,866601174
954,303,866601185
953,304,866601200
953,305,866601208
953,304,866601218
952,303,866601232
951,303,866601241
951,303,866601251
951,303,866601278
951,301,866601279
951,301,866601285
951,301,866601297
951,301,866601310
950,301,866601318
950,301,866601330
950,300,866601342
950,300,866601351
949,299,866601364
954,298,866601388
954,297,866601397
950,297,866601407
949,297,866601419
948,299,866601430
949,299,866601441
949,299,866601451
950,298,866601467
950,296,866601474
951,295,866601485
953,294,866601498
953,294,866601508
951,293,866601518
951,293,866601544
953,300,866601551
953,300,866601564
954,300,866601575
954,300,866601584
955,302,866601597
954,303,866601621
954,303,866601630
955,303,866601641
955,302,866601653
956,301,866601664
957,300,866601674
957,301,866601685
956,301,866601697
956,299,866601707
956,297,866601732
957,297,866601740
957,298,866601751
958,300,866601778
961,302,866601784
963,303,866601796
964,306,866601810
964,306,866601818
963,306,866601830
962,306,866601842
962,306,866601851
961,305,866601864
961,304,866601888
962,304,866601889
960,304,866601896
959,306,866601907
958,307,866601919
958,306,866601930
964,306,866601940
965,306,866601966
967,307,866601974
967,308,866601984
970,309,866601998
971,309,866602007
972,308,866602017
972,308,866602030
972,308,866602045
972,309,866602051
972,309,866602063
971,309,866602075
970,308,866602084
968,307,866602096
966,306,866602121
967,308,866602130
967,308,866602140
966,308,866602151
966,308,866602164
966,307,866602173
967,307,866602199
967,305,866602207
967,305,866602217
967,304,866602229
967,303,866602245
967,301,866602251
968,300,866602263
967,299,866602277
955,292,866602284
949,288,866602296
940,283,866602309
936,281,866602317
934,280,866602330
926,273,866602354
918,272,866602363
922,273,866602373
922,273,866602386
919,272,866602396
916,271,866602406
916,271,866602432
916,273,866602440
915,273,866602451
915,273,866602477
916,272,866602484
917,271,866602496
917,271,866602509
917,270,866602517
917,269,866602529
917,268,866602541
918,268,866602550
918,268,866602563
917,270,866602587
919,277,866602596
926,286,866602607
929,290,866602618
933,294,866602629
935,299,866602641
935,301,866602665
937,306,866602673
937,306,866602684
936,306,866602697
935,308,866602706
935,308,866602716
934,308,866602729
934,307,866602743
934,307,866602750
934,306,866602763
931,304,866602774
859,307,866602784
877,302,866602795
866,316,866602806
892,395,866602816
956,491,866602827
928,491,866602853
897,465,866602861
884,433,866602871
879,422,866602883
886,391,866602895
834,356,866602906
829,341,866602917
804,320,866602929
822,361,866602945
752,291,866602950
712,290,866602962
706,289,866602975
701,288,866602983
692,288,866602996
688,289,866603006
687,289,866603017
687,289,866603029
690,287,866603040
752,292,866603053
778,294,866603062
875,298,866603073
926,300,866603085
953,300,866603096
981,301,866603106
1013,301,866603131
1024,303,866603140
1088,305,866603150
1090,306,866603177
1091,307,866603183
1090,305,866603196
1090,304,866603209
1089,305,866603217
1088,303,866603229
1088,303,866603240
1086,302,866603250
1086,302,866603263
1084,303,866603287
1082,305,866603296
1084,304,866603306
1130,302,866603318
1139,302,866603329
1149,301,866603339
1154,301,866603366
1172,297,866603372
1176,297,866603383
1179,300,866603396
1176,300,866603406
1175,299,866603416
1174,299,866603443
1174,300,866603449
1175,301,866603463
1174,301,866603474
1174,300,866603483
1174,300,866603496
1174,300,866603506
1179,298,866603520
1179,299,866603529
1177,301,866603539
1176,301,866603552
1174,302,866603562
1174,302,866603572
1173,302,866603598
1174,300,866603606
1174,300,866603616
1174,301,866603630
1173,300,866603639
1171,302,866603650
1171,302,866603677
1173,302,866603682
1173,301,866603696
1173,302,866603709
1173,303,866603716
1172,304,866603728
1172,303,866603740
1173,303,866603750
1173,302,866603762
1179,296,866603787
1177,298,866603795
1180,297,866603806
1180,297,866603819
1180,298,866603829
1179,298,866603839
1180,300,866603851
1180,301,866603862
1177,303,866603872
1176,304,866603898
1175,305,866603906
1174,305,866603916
1174,305,866603930
1173,305,866603939
1171,304,866603950
1169,302,866603962
1166,302,866603977
